dates,X1_WLD,X2_SDGs,X3_JBear, X4_Jbull,X5_UBear,X6_UBull, X7_FinS,X8_TchS, X9_tEngS, X10_lifeTFS,X11_EnyS,X12_msfWIDX
2017/09/12,7784.61,13835,4265,3213,41126.46,4106.04,1909.25,194.61,1017.97,21377.39,2232.04,12547
2017/09/13,7786.63,13898,4252,3233,41164.85,4125.32,1895.84,195.03,1019.73,21153.61,2223.96,12588
2017/09/14,7771.22,13937,4252,3233,41115.79,4111.58,1878.32,197.5,1019.63,21129.99,2253.1,12587
2017/09/15,7828.63,13940,4230,3266,41177.06,4147.63,1882.06,198.36,1024.16,21129.43,2289.95,12555
2017/09/19,7920.66,14130,4152,3384,41098.6,4212.52,1908.19,199.04,1050.06,21159.7,2325.54,12702
2017/09/20,7965.38,14112,4154,3381,41274.52,4245.28,1923.45,198.34,1047.01,21164.69,2342.03,12734
2017/09/21,7961.75,14183,4138,3408,41715.12,4218.75,1924.36,201.27,1059.47,21134.24,2355.12,12774
2017/09/22,7932.66,14114,4146,3394,41533.38,4200.37,1904.78,199.73,1057.09,21085.83,2335.9,12763
2017/09/25,7880.32,14120,4127,3425,41652.94,4167.53,1852.48,198.32,1056.97,20929.26,2375.38,12799
2017/09/26,7907.73,14051,4151,3384,41805.68,4191.79,1864.14,196.89,1061.7,21062.2,2400.6,12669
2017/09/27,7925.18,14117,4117,3441,41544.01,4258.2,1876.36,197.38,1079.78,21265.07,2421.33,12718
2017/09/28,7900.87,14100,4102,3465,41228.78,4255.44,1849.12,195.15,1068.35,20945.79,2392.84,12710
2017/09/29,7955.29,14115,4108,3455,40856.37,4300.49,1877.46,194.06,1069.78,21283.11,2428.66,12709
2017/10/02,7993.14,14142,4098,3471,40461.88,4370.97,1894.54,194.02,1082.59,21599.97,2452.75,12720
2017/10/03,8034.5,14236,4059,3536,40223.3,4403.8,1996.49,193.61,1073.3,21480.64,2455.83,12699
2017/10/04,8030.06,14230,4053,3546,40014.98,4411.91,2001.31,192.75,1068.87,21818.25,2448.93,12671
2017/10/05,8058.73,14292,4051,3550,39362.9,4492.49,2013.84,194.23,1078.56,21822.77,2441.42,12679
2017/10/06,8035.74,14285,4037,3574,39401.47,4470.68,1982.46,193.75,1092.61,21763.17,2367.69,12653
2017/10/10,8054.79,14224,4013,3615,39256.3,4475.51,1988.12,199.54,1121.13,21662.37,2352.45,12658
2017/10/11,8080.88,14249,4006,3629,39105,4498.88,1995.75,199.19,1114.88,21764.25,2373.75,12656
2017/10/12,8060.58,14294,3990,3656,39196.95,4468.74,2003.08,199.96,1125.05,21713.83,2383.7,12697
2017/10/16,8079.92,14273,3929,3768,38885.05,4496.58,2021.66,203.61,1184.73,21459.7,2456.96,12681
2017/10/17,8077.28,14284,3914,3797,38832.42,4505.95,2007.26,202.42,1171.37,21179.99,2362.93,12683
2017/10/18,8136.2,14315,3914,3797,38953.01,4546.96,2026.14,200.15,1183.61,21370.51,2389.81,12685
2017/10/19,8097.97,14421,3892,3840,38750.97,4538.02,1967.37,197.21,1164.89,21659.12,2374.81,12768
2017/10/20,8187.06,14388,3896,3833,38528.69,4640.7,2005.9,198.37,1212.39,22006.99,2430.46,12765
2017/10/24,8196.24,14365,3830,3962,38919.63,4630.04,1995.53,200.73,1226.7,22139.88,2465.94,12758
2017/10/25,8152.46,14376,3839,3944,39403,4557.96,1976.98,201.34,1237.6,22712.46,2450.18,12782
2017/10/27,8193.64,14228,3788,4049,38313.53,4678.34,2050.97,198.42,1235.81,21876.23,2380.67,12736
2017/10/30,8147.42,14184,3793,4038,38541.2,4610.23,2007.99,197.54,1246.22,21734.74,2360.01,12708
2017/10/31,8205.94,14059,3805,4012,38569.42,4644.47,2023.93,198.34,1242.09,22026.84,2538.72,12702
2017/11/01,8262.48,14207,3722,4188,38578.04,4688.96,2034.51,198.1,1279.85,22170.67,2584.81,12788
2017/11/02,8265.82,14209,3713,4207,38482.56,4689.1,2017.11,194.8,1277.81,21823.14,2563.6,12808
2017/11/06,8265.99,14256,3693,4252,37862.1,4733.33,1981.79,193.22,1249.56,22004.36,2557.11,12836
2017/11/07,8272.15,14172,3630,4399,38025.67,4743.23,1972.55,195.24,1261.06,22029.8,2572.29,12795
2017/11/08,8280.21,14174,3637,4380,37762.61,4761.32,1987.21,194.28,1262.93,22076.78,2578.24,12808
2017/11/09,8205.02,14237,3644,4364,38046.49,4690.85,1977.78,191.91,1256.11,21773.76,2553.08,12829
2017/11/13,8196.55,14119,3744,4129,38074.06,4700.46,1971.31,189.89,1273.68,21384.42,2645.07,12739
2017/11/14,8171.8,14139,3719,4185,38278.03,4662.8,1942.26,190.64,1259.3,21451.13,2609.35,12748
2017/11/15,8083.34,14078,3783,4039,38672.69,4567.12,1923.48,188.07,1216.85,21279.01,2526.25,12798
2017/11/16,8174.24,13979,3720,4176,37728.12,4687.47,1958.2,189.82,1209.74,21550.37,2541.59,12766
2017/11/17,8092.18,14039,3713,4190,37726.13,4609.85,1943.47,189.48,1218.31,21314.25,2571.12,12754
2017/11/20,8143.55,13917,3748,4112,37761.49,4648.95,1947.2,189.58,1214.04,21510.42,2593.64,12655
2017/11/21,8194.63,13998,3713,4190,36959.03,4733.72,2002.56,187.12,1243.59,21693.05,2654.71,12712
2017/11/22,8116.84,14030,3691,4238,36658.11,4672.35,1999.74,186.21,1247.89,21437.66,2657.05,12701
2017/11/24,8171.04,13948,3691,4238,36532.63,4712.99,2017.94,185.34,1275.02,21586.04,2660.47,12666
2017/11/27,8105.13,13975,3704,4208,36426.41,4689.11,1971.85,185.67,1269.76,21542.57,2608.39,12712
2017/11/28,8196.01,13906,3704,4208,35461.79,4846.04,1978.77,186.43,1268.64,21883.52,2685.55,12643
2017/11/29,8203.35,14067,3684,4253,35649.71,4856.64,1958.78,186.5,1270.41,21559.96,2729.97,12689
2017/11/30,8279.96,14127,3661,4305,34963.07,5005.33,1965.9,186.98,1271.59,21691.28,2733.35,12706
2017/12/01,8231.12,14249,3658,4313,35000.74,4960.87,1949.59,186.57,1283.66,21547.54,2722.03,12791
2017/12/04,8239.26,14251,3669,4286,35232.43,4956.6,1950.49,184.54,1286.08,20463.81,2664.35,12856
2017/12/06,8178.81,14170,3753,4090,35554.18,4895.16,1921.45,186.76,1239.79,20648.6,2628.94,12785
2017/12/07,8261.62,14177,3695,4216,35484.5,4976.65,1930.28,189.81,1260.84,20991.04,2699.22,12790
2017/12/08,8339.65,14284,3645,4328,35042.62,5075.96,1937.1,191.35,1280.05,21329.7,2680.4,12853
2017/12/12,8367.5,14426,3637,4346,34541.91,5154.03,1938.3,190.63,1294.47,21516.59,2818.31,12887
2017/12/13,8311.82,14423,3659,4293,34271.48,4922.94,2011.27,193.75,1293.2,21549.95,2778.86,12837
2017/12/14,8264.04,14398,3670,4266,34649.84,4856.37,1999.42,191.92,1262.14,21165.28,2798.51,12832
2017/12/15,8316.28,14261,3688,4224,33841.55,4983.92,1998.3,190.47,1262.02,21645.76,2805.49,12772
2017/12/18,8391.73,14380,3628,4359,33202.25,5080.51,2027.03,191.31,1257.18,21786.3,2758.6,12797
2017/12/19,8332.41,14380,3641,4329,33686.38,5025.86,2016.22,190.68,1250.82,21888.24,2764.68,12793
2017/12/20,8363.65,14377,3632,4351,33880.93,5036.78,2029.68,191.47,1257.5,21803.76,2775.79,12805
2017/12/21,8383.02,14361,3641,4329,33670.34,5060.18,2052.41,192.23,1255.7,21660.76,2860.45,12811
2017/12/22,8393.31,14420,3633,4348,33697.83,5051.84,2056.98,191.96,1249.37,21568.87,2890.65,12829
2017/12/26,8391.48,14392,3633,4347,33821.8,5031.94,2056.26,192.7,1230.81,21552.2,2887.37,12841
2017/12/27,8406.78,14397,3626,4362,33803.95,5046.79,2069.95,190.94,1240.16,21671.03,2889.55,12847
2017/12/28,8396.76,14425,3644,4320,33483.17,5050.7,2072.66,193.32,1231.63,21581.18,2885.47,12903
2017/12/29,8368.36,14407,3648,4309,33761.92,4995.55,2079.13,194.68,1235.08,21397.58,2891.63,12858
2018/01/04,8554.34,14422,3542,4558,32066.1,5250.77,2195.24,200.9,1322.56,22435,3023.96,12842
2018/01/05,8629.13,14500,3495,4679,31549.32,5365.65,2214.11,202.12,1323.04,22886.26,3037.33,12897
2018/01/09,8620.74,14611,3474,4734,31049.1,5415.57,2190.11,201.54,1318.12,23219.23,2941.55,12890
2018/01/10,8499.53,14512,3483,4710,30857.74,5325.72,2169.74,200.35,1316.11,22988.96,2887.41,12747
2018/01/11,8547.34,14304,3504,4641,30137.63,5436.79,2192.74,201.58,1322.76,23213.43,3011.54,12636
2018/01/12,8598.94,14318,3506,4637,29503.33,5532.01,2226.35,201.64,1335.81,23337.28,3022.51,12656
2018/01/16,8533.37,14346,3460,4759,29655.83,5444.08,2276.37,201.45,1368.48,22974.7,2836.36,12733
2018/01/17,8665.37,14294,3479,4707,29032.95,5637.44,2348.01,201.13,1387.66,23533.49,2842.09,12707
2018/01/18,8634.36,14441,3486,4687,29110.82,5606.61,2393.31,201.09,1362.21,23600.88,2913.3,12755
2018/01/19,8654.13,14400,3481,4699,28658.79,5659.75,2422.76,201.66,1374.78,23652.64,2938.99,12742
2018/01/22,8728.29,14440,3483,4694,28007.3,5806.66,2403.64,202.93,1404.25,23883.29,2957.13,12699
2018/01/23,8704.56,14518,3434,4825,27676.78,5813.34,2475.36,203.67,1445.06,23667.01,3011.46,12744
2018/01/24,8632.75,14461,3464,4741,27414.22,5747.16,2454.17,201.69,1447.17,23517.25,2970.78,12690
2018/01/25,8634.64,14370,3500,4641,27450.97,5764.81,2411.4,200.85,1444.21,23838.25,2920.15,12650
2018/01/26,8668.25,14355,3504,4630,26331.98,5923.07,2529.91,200.27,1437.28,23894.48,3002.85,12682
2018/01/29,8614.68,14328,3507,4621,26921.55,5819.02,2518.92,201,1462.11,23839.35,3017.92,12555
2018/01/30,8513.12,14276,3559,4484,27717.14,5625.01,2458.43,200.79,1447.86,23346.36,2957.73,12539
2018/01/31,8552.85,14155,3585,4418,27777.94,5660.41,2503.73,200.3,1424.93,24470.57,2980.89,12523
2018/02/01,8563.52,14211,3531,4552,27921.43,5648.84,2486.89,201.86,1448.59,24328.41,2939.85,12585
2018/02/02,8430.02,14180,3549,4505,29916.89,5315.01,2467.57,202.15,1442.44,23969.85,2867.26,12642
2018/02/05,8032.68,14049,3650,4247,33322.19,4619.72,2410.24,199.21,1394.43,22728.7,2703.75,12608
2018/02/06,8234.53,13515,3834,3819,31553.28,4896.24,2444.28,197.26,1360.74,22950.63,2746.67,12481
2018/02/07,8112.29,13533,3817,3856,32066.49,4801.77,2281.72,193.44,1355.69,22691.44,2760.58,12553
2018/02/08,7813.69,13533,3759,3974,35452.5,4245.6,2179.35,191.75,1288.69,21611.89,2624.14,12464
2018/02/09,7899.97,13126,3860,3765,33815.04,4442.3,2148.8,190.36,1290.37,21779.58,2649.28,12377
2018/02/13,7951.38,13240,3894,3698,31852.98,4616.2,2151.21,196.09,1278.86,21943.41,2718.39,12383
2018/02/14,8016.87,13159,3893,3701,30318.77,4764.53,2241,197.19,1277.82,22293.34,2752.55,12303
2018/02/15,8037.53,13133,3843,3795,29002.6,4901.68,2321.91,197.66,1289.36,22361.61,2744.26,12225
2018/02/16,8058.3,13229,3791,3898,29001.37,4911.52,2351.58,196.97,1292.73,22389.95,2703.46,12193
2018/02/20,8074.44,13316,3756,3963,29837.74,4869.56,2294.72,195.07,1310.5,22307.47,2872.15,12214
2018/02/21,8078.11,13316,3749,3978,30480.18,4809.14,2356.07,197.25,1317.07,22611.17,2959.64,12256
2018/02/22,8014.79,13233,3802,3866,30071.48,4786.67,2297.26,192.48,1289.54,22324.63,2930.29,12207
2018/02/23,8133.26,13188,3758,3955,28657.21,5021.69,2317.38,194.88,1290.16,22629.68,3072.02,12185
2018/02/26,8212.99,13306,3704,4067,27633.3,5199.42,2343.06,196.58,1303.6,22892.65,3014.64,12192
2018/02/27,8128.1,13429,3677,4125,28818.11,5020.9,2270.03,196.06,1296.55,22612.28,2878.59,12216
2018/02/28,7984.25,13333,3723,4022,29600.93,4824.68,2188.87,193.09,1275.77,22249.23,2807.55,12196
2018/03/02,7858.28,12888,3890,3672,30033,4659.35,2156.24,191.73,1257.37,21831.03,2828.81,12134
2018/03/05,7955.44,12800,3916,3623,29151.9,4835.29,2152.67,192.73,1239.35,21957.91,2971.48,12061
2018/03/06,7996.14,12993,3831,3783,28917.7,4869.85,2176.52,194.11,1229.93,22297.93,2943.77,12141
2018/03/07,7983.58,12911,3879,3689,28938.62,4864.83,2197.98,192.14,1226.28,22505.93,2893.86,12092
2018/03/09,8170.2,13140,3816,3809,27244.68,5221.45,2275.91,197.77,1265.58,23270.65,3017.1,12198
2018/03/12,8149.64,13278,3750,3940,27232.88,5184.78,2311.44,199.77,1267.46,23145.29,2939.32,12216
2018/03/13,8105.41,13284,3736,3969,27817.38,5089.2,2297.86,199.57,1264.04,22927.49,2942.67,12177
2018/03/14,8077.89,13276,3768,3900,28209.35,4999.64,2280.78,197.91,1257.88,22697.2,2881.54,12251
2018/03/15,8065.89,13141,3763,3911,28286.44,4982.03,2288.44,197.63,1251.62,22591.93,2806.31,12193
2018/03/16,8042.68,13108,3798,3838,28105.9,4978.7,2298.51,199.31,1240.43,22310.85,2767.12,12188
2018/03/19,7963.12,13091,3827,3777,29291.45,4779.35,2277.75,200.66,1232.77,22461.37,2714.84,12130
2018/03/20,8015.32,13004,3845,3741,29210.53,4822.61,2288.26,202.37,1250.66,22874.12,2666.45,12195
2018/03/22,7742.29,12947,3807,3815,31247.1,4389.12,2176.14,195.87,1248.62,21827.7,2598.31,12142
2018/03/23,7572.7,12635,3991,3449,33087.37,4077.53,2107.37,194.77,1218.13,21435.04,2540.99,12093
2018/03/26,7772.93,12491,3965,3492,30526.74,4447.25,2220.99,198.93,1259.65,22102.37,2598.36,12125
2018/03/27,7664.54,12686,3844,3708,32128.7,4205.17,2185.81,194.86,1235.64,21765.35,2549.23,12228
2018/03/28,7771.93,12656,3858,3679,32880.82,4235.93,2208.8,198.13,1247.06,22004.61,2518.69,12220
2018/03/29,7836.44,12857,3825,3742,31354.28,4394.49,2223.32,197.51,1266.52,21973.54,2584.12,12338
2018/04/02,7642.08,12857,3785,3819,33355.35,4068.29,2170.75,196.67,1236.8,21510.49,2506.42,12297
2018/04/03,7775.07,12628,3804,3779,32313.49,4256.94,2212.16,196.59,1253.73,22034.15,2551.18,12236
2018/04/04,7849.4,12788,3800,3786,31275.86,4401.47,2187.92,195.01,1232.24,22351.19,2573.4,12290
2018/04/05,7935.38,12969,3745,3896,30775.11,4520.7,2207.73,196.72,1252.05,22749.53,2704.9,12330
2018/04/09,7810.23,12959,3731,3925,32244.54,4248.38,2162.09,192.94,1244.94,22373.65,2614.8,12322
2018/04/10,7957.46,12963,3709,3972,30809.28,4479.89,2224.4,197.57,1277.82,23068.37,2683.22,12332
2018/04/11,7891.45,13108,3741,3903,31121.52,4386.28,2216.1,196.44,1283.74,22725.97,2605.92,12381
2018/04/12,7977.84,13040,3742,3899,30524.65,4519.67,2238.9,195.9,1278.3,22896.71,2663.93,12385
2018/04/17,8036.77,13120,3713,3960,29029.1,4717.63,2193.5,195.42,1277.58,23350.61,2738.13,12387
2018/04/18,8085.14,13196,3653,4087,29016.44,4736.35,2196.07,195.91,1303.92,23540.2,2792.27,12409
2018/04/19,8043.84,13209,3650,4095,29529.5,4665.66,2220.62,195.09,1298.22,23300.39,2775.77,12421
2018/04/20,8012.8,13130,3656,4080,30406.01,4556.59,2185.7,196.68,1334.03,23244.88,2764.97,12350
2018/04/23,8080.41,13076,3666,4057,30710.58,4597.35,2214.42,195.66,1364.31,23519.41,2814.5,12339
2018/04/24,8022.21,13169,3636,4124,31971.32,4422.44,2261.28,196.36,1346.1,23197.16,2839.11,12381
2018/04/25,8063.16,13127,3646,4101,31950.64,4472,2258.43,197.82,1333.83,23467.31,2954.34,12408
2018/04/26,8122.83,13138,3629,4138,30912.87,4601.95,2262.72,197.1,1340.14,23374.85,2969.95,12430
2018/04/27,8117.68,13245,3598,4209,30763.01,4601.91,2252.97,198.06,1358.76,23210.2,2960.71,12414
2018/05/02,8086.42,13249,3604,4193,32194.1,4455.11,2281.38,197.94,1334.56,22938.99,2981.06,12416
2018/05/07,8108.66,13123,3607,4185,30665.2,4609.05,2211.25,191.76,1338.53,22797.63,3006.52,12301
2018/05/08,8111.98,13151,3595,4211,30673.63,4611.41,2229.32,189.65,1295.25,22704.6,2848.03,12291
2018/05/09,8208.2,13149,3611,4174,29972.73,4770.83,2255.36,187.8,1335.66,22903.73,2831.55,12266
2018/05/10,8256.76,13265,3598,4203,29021.17,4891.92,2280.78,187.28,1352.06,23389.77,2885.71,12325
2018/05/11,8274.26,13291,3561,4289,28846.14,4919.27,2289.53,191.92,1356.44,23688.4,2905.4,12317
2018/05/14,8306.75,13316,3541,4338,28829.61,4946.76,2319.31,193.3,1347.72,23841.18,2979.46,12324
2018/05/15,8283.97,13327,3547,4323,29617.94,4878.57,2291.97,192.33,1334.13,23071.98,3042.35,12339
2018/05/16,8328.93,13310,3559,4292,29242.31,4944.37,2340.27,190.36,1347.86,23255.86,3061.11,12307
2018/05/17,8355.38,13350,3543,4330,29409.44,4945.88,2292.94,186.35,1359.15,23373.58,3103.78,12293
2018/05/18,8326.19,13436,3529,4364,29647.78,4907.33,2289.2,187.46,1340.08,23804.61,3091.03,12334
2018/05/21,8397.25,13424,3517,4394,29097.72,5028.8,2321.15,189.95,1361.6,24070.03,3140.78,12336
2018/05/22,8376.63,13482,3524,4375,29274.96,4978.96,2305.4,192.36,1357.29,24158.5,3099.38,12338
2018/05/23,8291.23,13437,3561,4283,28807.94,4984.42,2272.05,189.44,1326.46,23834.52,3087.74,12323
2018/05/24,8214.51,13290,3610,4166,28776.45,4918.44,2233.07,187.81,1337.22,23594.72,3043.71,12180
2018/05/25,8197.69,13297,3605,4178,29053.98,4884.26,2254.53,188.44,1317.06,23371.17,3066.2,12203
2018/05/30,8139.93,13069,3671,4025,28741.35,4881.35,2190.18,186.16,1263.36,22974.56,3053.84,12014
2018/05/31,8091.86,13230,3644,4083,29305.23,4777.2,2193.81,187.53,1241.64,22663.94,2991.46,12086
2018/06/01,8225.01,13182,3639,4094,28570.64,4959.33,2242.49,186.34,1253.25,23205.98,3030.15,12159
2018/06/04,8286.26,13339,3591,4201,28232.15,5041.38,2280.75,187,1274.89,23518.01,3015.38,12215
2018/06/05,8283.31,13397,3590,4209,28163.7,5051.9,2276.15,189.98,1259.41,23581.75,3060.13,12249
2018/06/07,8319.65,13430,3534,4333,27501.79,5165.77,2291.63,190.09,1253.87,23745.66,3214.21,12254
2018/06/08,8326.9,13391,3564,4261,27223.18,5202.53,2264.4,188.88,1239.01,23774.54,3227.34,12224
2018/06/11,8384.29,13366,3537,4325,27210.42,5248.43,2260.02,187.97,1235.64,23913.92,3239.28,12165
2018/06/12,8402.13,13501,3530,4340,27186.59,5290.51,2250.65,187.43,1227.43,24057.32,3252.9,12249
2018/06/13,8373.7,13538,3518,4371,27507.76,5227.91,2228.87,186.36,1192.78,23872.06,3274.89,12260
2018/06/14,8404.56,13498,3550,4290,27336.67,5282.58,2212.6,183.75,1189.27,23956.93,3261.37,12276
2018/06/15,8372.19,13570,3530,4339,27457.23,5263.47,2203.44,182.93,1165.36,23882.59,3207.22,12227
2018/06/18,8323.31,13605,3562,4259,27593.28,5221.28,2163.46,185.32,1150.83,23527.25,3233.59,12251
2018/06/19,8230.29,13498,3631,4094,27801.16,5138.7,2125.26,178.97,1144.62,23104.9,3115.8,12226
2018/06/20,8281.41,13447,3582,4204,27711.4,5182.51,2114.5,180.73,1158.78,23043.17,3066.9,12207
2018/06/21,8186.2,13508,3563,4249,28182,5065.5,2061.4,178.03,1141.8,22719.4,3121.8,12234
2018/06/22,8171.87,13369,3585,4196,28020.36,5086.11,2058.64,177.83,1139.29,22956.24,3175.93,12209
2018/06/25,8041.39,13402,3610,4136,29113.66,4874.23,2033.13,175.82,1150.49,22497.22,3088.11,12188
2018/06/26,8070.7,13326,3607,4143,29044.83,4914.18,2049.32,174.95,1150.13,22579.91,3087.18,12200
2018/06/27,8009.29,13377,3621,4110,29814.3,4798.52,1992.4,177.57,1135.68,22424.68,3095,12196
2018/06/28,8067.61,13346,3621,4109,29348.8,4899.57,1994.53,174.99,1144.78,22719.91,3128.26,12198
2018/06/29,8120.59,13410,3611,4132,29297,4929.69,2027.66,178.44,1157.71,22926.26,3104.57,12259
2018/07/02,8107.17,13560,3701,3928,29152.98,4953.46,1984.93,182.24,1129.97,22795.66,3081.63,12366
2018/07/03,8076.39,13504,3706,3917,29416.94,4884.76,1981.77,179.27,1126.91,22768.27,3054.5,12360
2018/07/05,8142.74,13475,3743,3838,28705.89,5006.66,2004.43,182.41,1131.64,22937.06,3075.24,12334
2018/07/06,8182.88,13596,3689,3949,27979.52,5122.03,1935.26,183.27,1072.57,22887.31,3106.14,12380
2018/07/09,8293.8,13688,3644,4046,27291.27,5285.33,1982,184.42,1105.17,23481.36,3143.71,12397
2018/07/10,8319.45,13763,3624,4090,27072.9,5343.54,1974.69,184.83,1113.33,23771.76,3211.23,12451
2018/07/11,8302.92,13787,3669,3987,27859.37,5283.98,1948.03,184,1093.32,23487.23,3136.56,12409
2018/07/12,8408.23,13835,3619,4096,27295.8,5443.4,1993.44,187.27,1101.96,23870.6,3179.82,12524
2018/07/13,8404.9,13998,3555,4240,27173.48,5444.81,1984.63,185.55,1094.58,23734.66,3163.5,12597
2018/07/17,8462.99,13957,3536,4284,27021.08,5522.73,1963.94,185.54,1098.23,23820.08,3212.28,12583
2018/07/18,8467.89,14028,3523,4315,26883.25,5554.97,1959.25,185.55,1124.09,23861.99,3209.74,12627
2018/07/19,8407.13,13990,3525,4311,27116.52,5470.54,1915.36,184.81,1139.32,24302.52,3171.65,12590
2018/07/20,8343.49,13976,3535,4284,26950.08,5404.5,1956.36,184.68,1162.01,24159.26,3155.13,12579
2018/07/23,8338.25,13796,3588,4156,26766.14,5430.05,1959.58,184.07,1135.67,24325.56,3159.83,12416
2018/07/25,8433.72,13823,3553,4238,25600.78,5635.06,2051.84,187.08,1158.53,25443.2,3256.97,12405
2018/07/26,8417.13,13857,3559,4222,25892.02,5597.7,2026.43,185.49,1141.12,26025.48,3322.14,12375
2018/07/31,8444.7,13873,3568,4199,26638.63,5503.38,2049.64,189.55,1133.34,26239.22,3368.71,12344
2018/08/01,8402.46,14071,3524,4304,26701.08,5477.63,2000.91,191.21,1118.32,26132.43,3299.09,12443
2018/08/02,8399.07,14000,3565,4202,26273.6,5552.85,1977.5,187.82,1113.25,26035.76,3359.85,12383
2018/08/03,8398.66,14094,3565,4202,25825.77,5609.12,1985.06,187.34,1093.78,25961.52,3388.17,12347
2018/08/06,8409.23,14085,3568,4194,25590.88,5677.45,1983.1,187.07,1099.62,26191.38,3353.44,12300
2018/08/07,8440.02,14096,3546,4246,25363.5,5729.9,2007.25,188.63,1128.38,26232.35,3531.06,12320
2018/08/08,8403.41,14195,3546,4246,25292.34,5702.15,1979.88,189.48,1118.68,26033.69,3500.31,12338
2018/08/09,8392.09,14085,3550,4235,25437.32,5682.85,2007.22,188.82,1119.69,25908.3,3561.22,12278
2018/08/10,8287.22,14034,3597,4122,25904.49,5558.09,1966.97,187.23,1069.46,25673.73,3493.5,12254
2018/08/14,8298.09,13879,3591,4126,25778,5608.02,1958.64,187.82,1068.25,25745.77,3405.94,12176
2018/08/15,8175.57,13908,3614,4074,26247.75,5466.62,1898.26,185.18,1062.09,25361.75,3283.74,12212
2018/08/16,8248,13739,3617,4067,25648.86,5601.05,1910.63,183.1,1070.09,25592.3,3285.67,12134
2018/08/17,8255.46,13836,3601,4104,25304.5,5635.5,1929.33,181.56,1065.22,25415,3274.12,12175
2018/08/20,8255.25,13832,3616,4066,25018.91,5650.99,1918.52,183.78,1059.97,25331.51,3275.68,12174
2018/08/21,8306.34,13839,3607,4088,24941.09,5698.61,1942.56,184.07,1083.24,25529.04,3256.35,12174
2018/08/22,8347.28,13903,3590,4125,25030.78,5706,1962.44,185.22,1083.49,25880.99,3259.31,12231
2018/08/23,8364.2,13934,3576,4158,25331.88,5717.48,1948.86,186.95,1100.76,26065.35,3275.56,12286
2018/08/24,8419,13980,3547,4225,24871.03,5811.77,1974.33,188.3,1082.27,26106.79,3296.86,12343
2018/08/27,8496.51,14003,3518,4292,24237.66,5940.56,2016.1,191.11,1083.03,26428.15,3401.27,12355
2018/08/30,8451.13,14126,3502,4330,24104.86,5965.18,1952.14,187.97,1058.75,26545.31,3477,12414
2018/08/31,8453.48,14008,3504,4326,24117.89,5968.4,1962.08,188.03,1042.67,26549.66,3472.22,12329
2018/09/04,8431.19,13952,3517,4291,24318.39,5962.58,1954.83,187.79,1034.26,26307.77,3436,12296
2018/09/05,8381.48,13890,3550,4212,24525.45,5921.13,1919.43,186.28,1036.11,26362.35,3402.78,12321
2018/09/06,8305.14,13867,3562,4182,24586.5,5825.45,1884.97,184.93,1020.01,26107.1,3353.51,12315
2018/09/07,8292.12,13768,3578,4145,24826.38,5797.27,1860.59,184.34,1007.5,26210.44,3325.74,12246
2018/09/10,8315.11,13769,3581,4138,24713.09,5832.69,1845.7,185.43,1012.3,26356.55,3366.94,12240
2018/09/11,8370.77,13887,3533,4247,24560.8,5922.5,1829.78,186.48,1020.39,26395.05,3453.03,12324
2018/09/12,8358.6,13874,3541,4230,24490.53,5905.1,1805.91,186.18,1051.5,26599.09,3462.72,12320
2018/09/13,8460.03,13930,3511,4301,24219.49,6036.96,1875.78,189.57,1063.24,27308.48,3433.71,12331
2018/09/14,8476.22,14071,3458,4431,24227.37,6046.76,1869.16,188.53,1054.48,27116.28,3450.33,12439
2018/09/18,8528.12,14048,3411,4550,24303.47,6058.45,1877.54,192.35,1065.17,26865.28,3538.22,12383
2018/09/19,8543.39,14111,3375,4644,24196.34,6076.59,1913.25,194.01,1084.62,27066.22,3570.5,12423
2018/09/20,8640,14098,3384,4621,23692.5,6230.25,1923.75,195.63,1128.38,27281.25,3634.88,12413
2018/09/21,8643.89,14241,3342,4736,23776.9,6220.05,1969.02,192.66,1164.08,27412.1,3639.71,12503
2018/09/25,8646.72,14210,3343,4731,24107.8,6146.7,1966.81,190.85,1195.22,27461.88,3683.95,12512
2018/09/26,8573.12,14177,3307,4835,24293.32,6076.15,1970.52,190.38,1169.01,27376.48,3669.36,12494
2018/09/27,8629.35,14163,3330,4767,24240.64,6161.07,1975.08,190.47,1188.22,27701,3658.77,12511
2018/10/01,8665.89,14321,3263,4960,24094.08,6253.07,1984.49,188.84,1167.68,28310.26,3744.55,12549
2018/10/02,8605.96,14375,3267,4948,24098.04,6229.12,1915.34,188.92,1161.71,28161.74,3756.79,12519
2018/10/03,8671.07,14357,3286,4890,24223.1,6289.99,1914.94,190.25,1202.57,28329,3841.34,12465
2018/10/04,8530.33,14423,3316,4801,24675.07,6107.25,1858.04,187.9,1182.49,27725.85,3848.22,12477
2018/10/05,8464.18,14280,3330,4761,25029.77,6003.28,1842.26,186.3,1148.57,27371.27,3765.27,12433
2018/10/09,8368.47,14183,3379,4621,24995.84,5925.36,1817.37,182.55,1140.8,27104.61,3738.65,12264
2018/10/10,8083.04,14180,3370,4644,27295.27,5332.18,1754.94,182.87,1108.2,25898.5,3627.77,12296
2018/10/11,7933.78,13826,3506,4269,28962.29,4965.77,1749.85,180.89,1088.05,25360.52,3666.84,12217
2018/10/12,8025.67,13503,3495,4295,27814.38,5180.27,1779.49,179.82,1097.32,25964.2,3690.26,12264
2018/10/16,8153.84,13508,3530,4204,26446.1,5412.7,1769.06,183.12,1094.44,26395.59,3718.84,12227
